shopper_id,shopper_experience_years,shopper_specialties,shopper_avg_rating,shopper_clients_count,shopper_locale,client_id,client_age,client_gender,client_income_bracket,client_preferred_categories,client_loyalty_tier,days_since_last_purchase,purchase_history_count,last_purchase_amount,recommended_product_ids,product_category,recommendation_channel,recommendation_datetime,time_to_purchase_hours,purchased
S0115,4,beauté;parfum,3.1,1876,FR,C112944,21,Other,medium,maison,gold,90,13,242.61,P431,maison,phone,2025-11-28T23:54:07,-1.0,False
S0039,5,beauté,4.43,1153,FR,C112945,31,M,low,gaming,none,90,8,133.48,P671,accessoires,phone,2025-01-26T21:47:04,-1.0,False
S0084,7,beauté;parfum,3.13,59,FR,C112946,20,F,high,beauté;accessoires,silver,2,17,302.92,P588,beauté,phone,2025-03-18T08:27:41,-1.0,False
S0110,12,luxe;montres,4.09,45,FR,C112947,58,F,medium,accessoires,none,90,9,213.08,P997,sport,in-store,2025-09-11T07:29:53,-1.0,False
S0014,2,maison;lifestyle,4.38,395,FR,C112948,56,F,medium,sport,silver,90,11,214.52,P962,accessoires,phone,2024-09-01T09:45:22,3.4,True
S0031,13,beauté,4.33,1046,FR,C112949,40,F,low,maison,none,60,13,447.48,P741,enfants,app,2025-07-10T14:12:09,-1.0,False
S0094,10,beauté;parfum,4.15,818,FR,C112950,69,M,medium,sport,gold,2,18,86.96,P328,gaming,in-store,2025-04-05T03:33:05,-1.0,False
S0087,16,beauté;parfum,3.69,1506,FR,C112951,34,F,low,deco,gold,1,15,118.72,P182|P629,enfants,email,2024-12-14T11:10:42,-1.0,False
S0191,20,beauté;parfum,4.15,267,FR,C112952,61,Other,low,voyage,silver,30,5,545.38,P904,mode,email,2024-12-20T12:09:46,-1.0,False
S0065,16,mode;accessoires,4.47,1402,FR,C112953,34,M,low,gaming;luxe,none,14,9,2.87,P934,luxe,in-store,2024-09-20T12:17:39,-1.0,False
S0107,9,beauté,4.08,763,FR,C112954,54,Other,medium,beauté;enfants,none,60,6,230.54,P659,mode,phone,2024-06-05T09:59:50,-1.0,False
S0020,16,beauté;parfum,4.99,1629,FR,C112955,60,F,medium,luxe,silver,7,11,39.1,P241|P747,accessoires,phone,2025-05-23T03:46:30,-1.0,False
S0109,10,beauté;parfum,4.29,1393,FR,C112956,47,Other,high,sport;beauté,gold,2,11,812.08,P833,maison,app,2024-01-16T06:30:24,-1.0,False
S0036,18,mode;accessoires,3.72,916,FR,C112957,49,F,medium,beauté;deco,none,60,7,118.56,P859,voyage,phone,2024-12-29T12:49:19,-1.0,False
S0061,19,luxe;montres,3.03,642,FR,C112958,54,M,medium,beauté,silver,2,1,216.97,P423|P409,voyage,email,2025-04-28T23:03:18,-1.0,False
S0065,16,mode;accessoires,4.47,1402,FR,C112959,68,Other,high,deco,none,60,2,81.57,P316,beauté,phone,2024-08-20T06:11:48,24.56,True
S0042,16,mode;enfants,3.15,1000,FR,C112960,46,F,high,luxe,none,1,16,491.22,P518,deco,app,2024-08-02T18:13:45,-1.0,False
S0072,15,mode;accessoires,3.1,1634,FR,C112961,58,F,medium,gaming;sport,platinum,1,1,196.24,P322,voyage,email,2024-10-12T15:38:56,-1.0,False
S0111,10,maison;lifestyle,4.99,876,FR,C112962,49,Other,low,tech;sport,platinum,14,15,375.11,P546,voyage,in-store,2025-05-06T19:03:54,-1.0,False
S0077,10,beauté,3.32,494,FR,C112963,39,M,low,maison,silver,14,10,203.75,P236,luxe,phone,2024-09-08T01:18:44,-1.0,False
S0094,10,beauté;parfum,4.15,818,FR,C112964,20,M,high,voyage;tech,gold,7,16,248.34,P117,deco,in-store,2025-03-16T00:08:49,-1.0,False
S0057,19,mode;sport,4.55,1728,FR,C112965,53,M,medium,enfants,none,2,12,185.72,P921,accessoires,email,2025-04-22T05:48:09,-1.0,False
S0034,20,mode;accessoires,4.03,554,FR,C112966,69,M,high,gaming,platinum,3,19,24.1,P473,accessoires,email,2025-12-02T10:48:19,-1.0,False
S0004,20,beauté,5.0,23,FR,C112967,35,F,medium,enfants,gold,180,12,10.77,P789,mode,email,2024-01-18T11:51:43,-1.0,False
S0184,3,mode;enfants,4.91,638,FR,C112968,47,M,high,tech;beauté,silver,3,10,43.57,P156,gaming,app,2025-07-19T06:44:17,-1.0,False
S0105,12,beauté,3.66,1509,FR,C112969,54,Other,medium,deco,silver,365,7,191.86,P889,maison,app,2024-03-14T01:09:12,-1.0,False
S0029,10,maison;lifestyle,3.76,914,FR,C112970,20,M,high,tech;accessoires,none,1,10,659.25,P908,beauté,app,2024-01-07T12:09:58,75.64,True
S0187,14,beauté;parfum,4.58,1261,FR,C112971,31,Other,high,mode,platinum,14,24,55.7,P806|P515,gaming,phone,2024-05-15T12:00:26,-1.0,False
S0073,14,mode;enfants,4.01,472,FR,C112972,53,M,low,tech;deco,gold,180,5,272.45,P683,sport,email,2024-05-23T09:21:04,-1.0,False
S0015,3,mode;accessoires,4.84,1347,FR,C112973,61,F,high,beauté,none,7,2,250.13,P896,mode,email,2024-04-17T11:52:55,-1.0,False
S0062,18,mode;accessoires,3.55,1696,FR,C112974,39,M,low,luxe;beauté,silver,90,17,261.09,P151,gaming,in-store,2025-05-09T05:52:26,-1.0,False
S0128,13,mode;enfants,3.45,348,FR,C112975,74,Other,high,tech;accessoires,platinum,1,2,319.46,P212,accessoires,phone,2024-04-20T10:54:06,-1.0,False
S0153,2,styling;conseil,4.47,827,FR,C112976,72,F,high,luxe,gold,90,5,438.31,P616,gaming,email,2024-06-15T10:55:26,-1.0,False
S0132,8,maison;lifestyle,4.78,934,FR,C112977,58,Other,low,mode;voyage,gold,1,15,106.98,P654,luxe,in-store,2025-01-16T05:17:13,42.5,True
S0054,6,mode;sport,3.4,887,FR,C112978,30,Other,high,luxe,platinum,14,2,480.13,P848|P422,accessoires,email,2025-03-19T18:37:14,-1.0,False
S0139,10,beauté,4.2,1434,FR,C112979,55,F,medium,sport,silver,2,22,123.77,P301,voyage,email,2024-07-15T14:35:15,-1.0,False
S0035,18,tech;gadgets,3.22,1596,FR,C112980,72,F,high,sport;mode,platinum,90,8,187.63,P922,accessoires,app,2024-03-09T05:32:41,-1.0,False
S0149,10,mode;sport,4.11,1009,FR,C112981,22,M,high,enfants;gaming,gold,365,12,196.45,P609,accessoires,app,2025-04-26T04:18:16,-1.0,False
S0048,7,maison;lifestyle,3.17,1421,FR,C112982,74,F,high,enfants;mode,gold,365,38,144.28,P582,luxe,app,2025-01-25T17:42:47,-1.0,False
S0167,13,mode;accessoires,3.67,66,FR,C112983,20,M,medium,voyage,silver,14,10,390.06,P892|P438,sport,phone,2024-04-22T16:46:09,-1.0,False
S0020,16,beauté;parfum,4.99,1629,FR,C112984,74,M,medium,sport;gaming,gold,365,12,147.57,P608,tech,phone,2025-07-02T18:51:32,-1.0,False
S0195,3,tech;gadgets,4.57,124,FR,C112985,63,F,low,mode,silver,60,14,178.4,P596|P873,enfants,phone,2024-10-02T06:51:42,-1.0,False
S0008,13,luxe;montres,4.44,1901,FR,C112986,68,M,medium,voyage,silver,90,18,493.46,P923,gaming,app,2025-06-08T04:12:44,-1.0,False
S0072,15,mode;accessoires,3.1,1634,FR,C112987,31,Other,medium,gaming,gold,30,1,0.39,P132,sport,in-store,2025-05-07T22:51:28,-1.0,False
S0187,14,beauté;parfum,4.58,1261,FR,C112988,62,Other,medium,beauté,gold,90,6,69.14,P434,mode,email,2024-10-14T23:17:49,47.99,True
S0193,14,mode;enfants,3.34,1599,FR,C112989,70,M,low,mode,none,3,25,43.51,P421,mode,phone,2024-08-15T04:35:23,-1.0,False
S0121,7,maison;lifestyle,3.91,1477,FR,C112990,36,Other,medium,beauté;mode,silver,14,13,213.94,P164,beauté,in-store,2025-03-31T03:30:12,-1.0,False
S0021,11,maison;lifestyle,3.01,220,FR,C112991,57,M,low,luxe;voyage,none,90,1,242.07,P260,accessoires,in-store,2025-05-05T20:37:35,-1.0,False
S0115,4,beauté;parfum,3.1,1876,FR,C112992,74,F,high,mode,none,14,8,32.55,P864|P973,voyage,email,2025-11-27T14:47:25,-1.0,False
S0151,9,beauté;parfum,3.26,1508,FR,C112993,33,Other,medium,accessoires;tech,gold,7,2,473.47,P832,deco,in-store,2025-04-25T22:38:23,-1.0,False
S0120,10,beauté,3.32,1213,FR,C112994,46,M,medium,beauté;luxe,silver,7,13,135.13,P991|P555,tech,phone,2025-01-29T10:33:54,-1.0,False
S0033,9,beauté;parfum,4.34,1469,FR,C112995,50,Other,high,enfants,gold,60,12,85.63,P675,voyage,app,2025-02-25T15:07:07,23.67,True
S0001,11,maison;deco,3.07,735,FR,C112996,34,Other,low,mode;sport,none,60,8,202.39,P988,sport,in-store,2024-10-22T11:01:10,-1.0,False
S0061,19,luxe;montres,3.03,642,FR,C112997,50,F,high,luxe,gold,2,2,225.22,P630|P384,tech,app,2025-09-11T00:39:47,10.74,True
S0019,16,beauté;parfum,3.25,1301,FR,C112998,60,Other,high,sport;maison,silver,14,1,34.33,P185,enfants,app,2025-10-25T15:19:42,-1.0,False
S0084,7,beauté;parfum,3.13,59,FR,C112999,31,F,high,maison;luxe,gold,14,8,155.34,P938,maison,email,2025-06-27T02:49:42,-1.0,False
S0141,1,styling;conseil,3.32,694,FR,C113000,55,M,medium,sport,gold,180,2,248.63,P457,tech,phone,2025-03-03T10:23:13,-1.0,False
S0186,18,luxe;montres,4.01,756,FR,C113001,55,M,low,tech,silver,60,2,339.78,P824,luxe,in-store,2024-04-24T17:34:03,-1.0,False
S0132,8,maison;lifestyle,4.78,934,FR,C113002,18,M,medium,voyage;sport,gold,14,1,53.56,P286,tech,email,2024-09-23T03:50:37,-1.0,False
S0044,14,maison;lifestyle,4.86,1057,FR,C113003,28,Other,high,maison,platinum,1,9,308.99,P583,maison,email,2025-12-03T21:04:30,70.4,True
S0019,16,beauté;parfum,3.25,1301,FR,C113004,36,Other,high,enfants;voyage,silver,7,1,50.79,P518,deco,in-store,2024-05-19T11:52:48,-1.0,False
S0189,9,mode;sport,4.88,1617,FR,C113005,61,F,medium,deco,platinum,2,1,316.75,P247,mode,app,2025-12-11T19:07:21,-1.0,False
S0155,2,beauté;parfum,3.93,166,FR,C113006,40,Other,low,accessoires,platinum,3,16,45.44,P819,gaming,in-store,2025-06-07T08:57:25,-1.0,False
S0198,17,luxe;montres,4.88,1269,FR,C113007,19,F,low,accessoires,silver,1,12,83.35,P397,voyage,in-store,2024-03-11T05:16:57,-1.0,False
S0136,8,mode;sport,4.54,1925,FR,C113008,64,F,medium,accessoires;tech,silver,2,7,123.37,P449,mode,phone,2024-09-18T02:56:13,-1.0,False
S0102,20,maison;deco,4.99,1971,FR,C113009,42,M,low,sport,gold,1,13,275.86,P130,maison,in-store,2025-11-23T01:49:28,-1.0,False
S0139,10,beauté,4.2,1434,FR,C113010,29,M,low,accessoires,silver,30,1,225.43,P102,accessoires,email,2024-06-23T16:09:39,-1.0,False
S0067,2,beauté,3.93,1936,FR,C113011,67,F,high,voyage;beauté,silver,1,1,262.42,P651|P574,gaming,app,2024-01-12T07:24:50,-1.0,False
S0105,12,beauté,3.66,1509,FR,C113012,72,Other,high,beauté,silver,180,10,178.16,P705,enfants,phone,2025-01-13T00:26:53,-1.0,False
S0143,1,luxe;montres,3.5,598,FR,C113013,74,Other,medium,accessoires,none,60,15,209.06,P842,tech,email,2025-12-14T23:55:19,-1.0,False
S0109,10,beauté;parfum,4.29,1393,FR,C113014,50,M,low,sport,gold,365,5,308.27,P957,accessoires,phone,2025-02-06T20:06:41,-1.0,False
S0062,18,mode;accessoires,3.55,1696,FR,C113015,25,M,high,gaming,none,30,6,219.38,P804,deco,in-store,2025-12-05T08:00:41,-1.0,False
S0048,7,maison;lifestyle,3.17,1421,FR,C113016,41,M,high,accessoires;gaming,platinum,2,18,87.21,P300,voyage,email,2024-07-21T06:53:47,9.42,True
S0195,3,tech;gadgets,4.57,124,FR,C113017,37,F,high,deco;gaming,gold,30,3,11.03,P504,deco,in-store,2025-11-25T07:57:15,-1.0,False
S0027,2,maison;deco,3.55,1808,FR,C113018,38,F,medium,maison,silver,90,24,0.17,P304,tech,phone,2024-08-03T05:42:57,19.59,True
S0164,1,tech;gadgets,3.37,193,FR,C113019,35,M,low,luxe,silver,180,5,299.25,P255,enfants,app,2025-10-20T21:45:21,-1.0,False
S0094,10,beauté;parfum,4.15,818,FR,C113020,46,Other,medium,gaming,gold,7,4,244.91,P555|P245,beauté,app,2024-02-19T00:13:16,-1.0,False
S0072,15,mode;accessoires,3.1,1634,FR,C113021,60,M,high,gaming;luxe,gold,90,10,195.32,P290|P788,deco,phone,2025-09-05T04:22:29,-1.0,False
S0158,14,beauté,3.34,1598,FR,C113022,49,F,medium,voyage;luxe,silver,7,6,38.49,P417,gaming,in-store,2024-12-18T19:46:04,-1.0,False
S0175,19,luxe;montres,4.7,704,FR,C113023,57,Other,medium,enfants,gold,3,29,372.54,P953,beauté,phone,2024-04-29T21:22:42,3.74,True
S0162,13,mode;sport,3.31,1449,FR,C113024,34,Other,medium,tech;accessoires,silver,2,14,166.78,P253,voyage,app,2024-12-06T03:43:00,-1.0,False
S0017,4,beauté,3.8,1700,FR,C113025,56,M,high,maison;accessoires,silver,2,10,275.47,P707,voyage,in-store,2024-12-02T02:39:14,-1.0,False
S0031,13,beauté,4.33,1046,FR,C113026,48,Other,high,deco;mode,platinum,60,2,47.25,P350,voyage,email,2025-04-25T05:19:42,-1.0,False
S0018,16,luxe;montres,3.09,96,FR,C113027,75,M,medium,mode;accessoires,platinum,30,10,336.58,P140,voyage,in-store,2025-10-15T03:43:37,-1.0,False
S0132,8,maison;lifestyle,4.78,934,FR,C113028,65,Other,high,luxe;accessoires,platinum,30,3,185.61,P655,enfants,email,2024-05-28T04:15:47,-1.0,False
S0160,6,tech;gadgets,4.37,770,FR,C113029,55,M,high,gaming,platinum,2,7,103.86,P428,sport,email,2025-02-27T22:49:40,-1.0,False
S0111,10,maison;lifestyle,4.99,876,FR,C113030,61,Other,high,tech;beauté,none,60,9,234.41,P460,beauté,in-store,2025-02-11T22:44:17,-1.0,False
S0102,20,maison;deco,4.99,1971,FR,C113031,47,M,high,enfants,none,14,9,75.9,P157|P643,luxe,in-store,2024-04-12T03:04:38,-1.0,False
S0155,2,beauté;parfum,3.93,166,FR,C113032,61,M,high,beauté;voyage,platinum,7,22,439.26,P263,tech,in-store,2025-02-11T18:36:41,-1.0,False
S0168,20,mode;accessoires,3.92,1254,FR,C113033,67,F,medium,mode,gold,14,13,609.56,P110|P663,voyage,email,2024-12-13T17:26:55,-1.0,False
S0050,9,maison;lifestyle,3.55,1344,FR,C113034,59,Other,high,accessoires,platinum,2,2,176.12,P466,accessoires,in-store,2025-07-18T20:57:56,-1.0,False
S0079,19,beauté,4.18,684,FR,C113035,23,F,medium,gaming;deco,silver,60,11,353.07,P803,beauté,email,2025-03-31T19:36:57,-1.0,False
S0187,14,beauté;parfum,4.58,1261,FR,C113036,18,F,low,deco,gold,60,11,57.82,P500,beauté,app,2024-06-09T02:57:01,-1.0,False
S0011,13,maison;deco,4.65,1535,FR,C113037,55,F,low,tech;enfants,platinum,30,1,150.25,P481,sport,app,2024-10-02T00:32:38,-1.0,False
S0142,4,mode;accessoires,4.86,22,FR,C113038,62,F,medium,sport,none,60,14,338.57,P297|P354,luxe,in-store,2025-09-22T16:17:04,-1.0,False
S0082,6,styling;conseil,3.92,908,FR,C113039,18,Other,medium,maison;sport,none,60,2,234.23,P811,beauté,in-store,2025-05-06T19:07:08,-1.0,False
S0077,10,beauté,3.32,494,FR,C113040,27,Other,low,mode;tech,gold,90,17,222.47,P359,deco,email,2024-04-07T18:29:22,-1.0,False
S0056,3,beauté,4.18,807,FR,C113041,53,M,high,gaming,none,30,7,169.75,P969,tech,email,2025-01-18T15:34:15,-1.0,False
S0060,10,luxe;montres,4.13,310,FR,C113042,21,M,low,luxe,none,90,8,276.94,P214,deco,phone,2024-11-26T20:28:02,13.24,True
S0135,8,mode;enfants,3.8,1953,FR,C113043,70,F,low,mode;accessoires,none,365,14,219.12,P520,gaming,phone,2024-05-06T01:30:46,-1.0,False
S0174,16,beauté;parfum,3.05,1948,FR,C113044,42,F,high,maison,platinum,3,3,130.53,P405,tech,app,2024-08-21T12:16:16,-1.0,False
S0067,2,beauté,3.93,1936,FR,C113045,35,Other,medium,gaming,gold,7,13,373.1,P275|P956,beauté,email,2024-08-12T17:54:28,-1.0,False
S0084,7,beauté;parfum,3.13,59,FR,C113046,41,M,high,tech,platinum,3,1,195.3,P286,tech,app,2024-11-22T21:15:53,-1.0,False
S0131,4,beauté,3.97,1566,FR,C113047,26,Other,medium,mode,platinum,1,11,205.17,P328,voyage,in-store,2025-09-10T13:03:34,-1.0,False
S0175,19,luxe;montres,4.7,704,FR,C113048,28,M,low,luxe;voyage,platinum,14,9,155.69,P258,enfants,in-store,2025-04-04T21:22:05,-1.0,False
S0085,14,luxe;montres,3.55,207,FR,C113049,68,M,low,accessoires,silver,60,9,344.39,P271,voyage,app,2024-06-23T03:28:26,-1.0,False
S0181,1,styling;conseil,3.02,1136,FR,C113050,51,M,medium,deco,gold,7,25,161.34,P526,luxe,in-store,2024-04-15T02:04:26,-1.0,False
S0040,10,mode;sport,4.01,520,FR,C113051,35,F,low,deco;luxe,gold,14,11,101.76,P927|P851,luxe,in-store,2025-01-28T07:33:52,-1.0,False
S0013,5,luxe;montres,3.02,267,FR,C113052,63,M,medium,sport;luxe,platinum,180,1,202.14,P137,enfants,email,2024-12-23T16:35:26,-1.0,False
S0090,1,beauté;parfum,3.17,1007,FR,C113053,61,M,high,beauté;voyage,gold,14,17,19.5,P898,gaming,email,2025-04-29T23:12:14,-1.0,False
S0074,13,luxe;montres,3.63,1797,FR,C113054,34,M,high,voyage;beauté,gold,7,17,349.57,P725,sport,phone,2024-07-02T16:08:43,21.66,True
S0118,14,maison;deco,4.38,66,FR,C113055,65,F,low,mode,none,90,21,146.69,P333,maison,phone,2025-10-27T08:01:01,-1.0,False
S0157,3,luxe;montres,3.28,352,FR,C113056,40,M,high,sport;tech,silver,180,13,219.71,P825,enfants,email,2024-09-16T08:36:43,2.12,True
S0139,10,beauté,4.2,1434,FR,C113057,31,F,high,accessoires;enfants,silver,7,20,470.67,P669,deco,email,2024-11-08T03:36:18,19.63,True
S0078,16,styling;conseil,3.24,853,FR,C113058,45,M,low,gaming;voyage,none,90,2,287.99,P109,beauté,email,2024-06-22T11:19:16,-1.0,False
S0112,7,maison;lifestyle,3.29,1750,FR,C113059,40,M,medium,enfants,gold,90,20,73.15,P580,voyage,app,2024-01-13T15:56:56,-1.0,False
S0143,1,luxe;montres,3.5,598,FR,C113060,58,F,low,sport,none,7,1,257.18,P953|P289,gaming,in-store,2024-12-05T17:23:25,-1.0,False
S0143,1,luxe;montres,3.5,598,FR,C113061,39,F,low,accessoires,none,3,7,51.71,P343,tech,email,2025-03-18T15:45:45,-1.0,False
S0106,14,maison;deco,4.18,72,FR,C113062,60,M,high,sport;luxe,gold,30,13,109.14,P405|P727,sport,in-store,2024-08-08T14:37:58,-1.0,False
S0006,9,luxe;montres,4.69,907,FR,C113063,62,Other,low,enfants;voyage,platinum,30,12,160.05,P721,enfants,email,2024-09-14T12:22:09,-1.0,False
S0063,19,maison;deco,4.51,1494,FR,C113064,65,M,medium,deco;luxe,platinum,30,19,353.98,P984,deco,in-store,2025-10-25T12:59:25,-1.0,False
S0121,7,maison;lifestyle,3.91,1477,FR,C113065,66,M,high,mode;enfants,platinum,3,23,150.63,P585|P623,deco,email,2024-12-29T11:54:24,-1.0,False
S0018,16,luxe;montres,3.09,96,FR,C113066,71,M,medium,sport,gold,7,11,16.56,P253,mode,in-store,2024-08-30T00:10:21,25.43,True
S0161,17,beauté;parfum,3.27,1886,FR,C113067,44,Other,low,beauté,gold,1,18,186.65,P148|P456,enfants,email,2025-01-26T00:23:06,-1.0,False
S0053,16,tech;gadgets,3.35,1263,FR,C113068,33,F,medium,sport;deco,gold,14,16,241.48,P190,maison,in-store,2025-01-23T01:10:13,-1.0,False
S0102,20,maison;deco,4.99,1971,FR,C113069,28,M,medium,gaming,silver,180,1,204.26,P134,beauté,in-store,2025-04-26T21:16:06,-1.0,False
S0123,1,beauté,3.49,178,FR,C113070,65,Other,low,tech;enfants,platinum,30,1,142.43,P836,maison,in-store,2025-03-11T14:29:51,-1.0,False
S0161,17,beauté;parfum,3.27,1886,FR,C113071,32,M,high,deco,gold,3,12,132.12,P802,sport,email,2025-06-18T08:55:32,-1.0,False
S0016,15,tech;gadgets,4.4,947,FR,C113072,50,M,high,voyage;maison,platinum,365,1,71.56,P644,mode,email,2024-07-14T02:19:45,-1.0,False
S0129,6,luxe;montres,3.64,1706,FR,C113073,61,F,low,deco;beauté,none,2,11,291.05,P997|P849,luxe,in-store,2024-03-24T14:29:46,-1.0,False
S0199,9,beauté;parfum,3.35,1115,FR,C113074,65,F,medium,beauté;voyage,gold,365,8,99.0,P217,sport,email,2025-11-20T18:59:35,-1.0,False
S0002,20,styling;conseil,4.97,286,FR,C113075,60,F,medium,voyage;maison,platinum,14,8,258.27,P243,voyage,email,2024-05-06T02:35:36,-1.0,False
S0144,12,styling;conseil,4.25,1389,FR,C113076,28,F,high,accessoires,platinum,60,1,159.04,P972,maison,phone,2024-11-27T08:44:00,-1.0,False
S0046,9,beauté,4.02,755,FR,C113077,30,F,high,beauté;sport,silver,3,14,84.22,P533,enfants,phone,2025-12-21T00:33:53,-1.0,False
S0136,8,mode;sport,4.54,1925,FR,C113078,36,Other,medium,luxe,none,90,5,270.27,P629,sport,phone,2024-02-23T15:30:42,-1.0,False
S0018,16,luxe;montres,3.09,96,FR,C113079,57,M,medium,voyage,gold,7,9,280.1,P989|P236,maison,app,2024-10-07T05:00:51,-1.0,False
S0094,10,beauté;parfum,4.15,818,FR,C113080,62,Other,low,mode;deco,gold,14,5,451.78,P871|P486,maison,phone,2024-11-08T13:12:32,41.07,True
S0076,5,mode;enfants,4.22,382,FR,C113081,41,Other,medium,accessoires,none,365,18,63.52,P177,mode,phone,2024-08-16T21:05:14,-1.0,False
S0047,11,luxe;montres,4.39,778,FR,C113082,27,M,medium,gaming,silver,3,1,145.52,P698,tech,in-store,2025-07-31T15:50:11,-1.0,False
S0120,10,beauté,3.32,1213,FR,C113083,60,M,high,gaming;deco,gold,3,19,51.14,P867,beauté,in-store,2024-09-30T04:51:19,-1.0,False
S0198,17,luxe;montres,4.88,1269,FR,C113084,23,M,low,accessoires;voyage,gold,3,9,59.96,P871,accessoires,app,2024-06-19T11:22:17,-1.0,False
S0045,16,mode;accessoires,4.12,497,FR,C113085,23,F,low,tech,gold,365,4,163.23,P302,gaming,email,2024-05-01T04:32:43,-1.0,False
S0124,3,beauté;parfum,3.65,141,FR,C113086,35,F,high,deco,platinum,180,19,45.29,P840,gaming,email,2025-06-07T21:09:03,28.38,True
S0042,16,mode;enfants,3.15,1000,FR,C113087,53,F,high,luxe;maison,gold,7,1,92.01,P683,enfants,phone,2024-06-26T20:40:18,8.15,True
S0039,5,beauté,4.43,1153,FR,C113088,73,F,low,deco;beauté,none,60,4,78.92,P740,beauté,app,2025-04-11T04:27:24,-1.0,False
S0008,13,luxe;montres,4.44,1901,FR,C113089,49,M,low,voyage,platinum,365,1,12.0,P578|P505,beauté,in-store,2025-03-01T18:49:40,-1.0,False
S0134,6,maison;deco,3.53,1058,FR,C113090,24,M,medium,enfants;mode,silver,90,4,47.04,P451,beauté,app,2024-04-29T06:46:14,-1.0,False
S0041,3,mode;accessoires,4.35,1751,FR,C113091,41,Other,medium,tech,none,1,11,127.35,P815,voyage,phone,2025-08-16T11:48:23,-1.0,False
S0082,6,styling;conseil,3.92,908,FR,C113092,74,F,medium,beauté;luxe,silver,7,10,231.49,P307,tech,email,2024-07-07T18:45:16,-1.0,False
S0055,10,maison;lifestyle,3.81,264,FR,C113093,67,Other,high,gaming;tech,gold,180,8,464.14,P989,accessoires,phone,2025-01-01T12:36:50,-1.0,False
S0149,10,mode;sport,4.11,1009,FR,C113094,73,Other,low,gaming,platinum,90,13,37.75,P960,luxe,app,2025-12-26T04:28:56,-1.0,False
S0017,4,beauté,3.8,1700,FR,C113095,21,Other,high,tech,platinum,1,20,178.79,P235,deco,app,2025-06-20T11:15:15,8.11,True
S0134,6,maison;deco,3.53,1058,FR,C113096,72,M,medium,deco,silver,365,3,86.67,P227,enfants,email,2024-08-06T03:51:40,9.63,True
S0141,1,styling;conseil,3.32,694,FR,C113097,32,Other,medium,beauté;luxe,platinum,1,10,58.72,P686,luxe,in-store,2025-11-08T09:51:31,-1.0,False
S0002,20,styling;conseil,4.97,286,FR,C113098,40,Other,high,mode;sport,gold,365,1,159.46,P300|P778,luxe,app,2024-02-25T02:46:12,-1.0,False
S0080,20,styling;conseil,4.91,40,FR,C113099,55,M,low,tech;maison,none,365,4,350.28,P250,sport,email,2025-09-21T03:39:28,25.56,True
S0074,13,luxe;montres,3.63,1797,FR,C113100,62,Other,high,enfants,none,30,2,278.79,P595,gaming,phone,2024-12-10T01:19:20,-1.0,False
S0171,16,mode;enfants,4.95,379,FR,C113101,50,F,high,gaming;sport,silver,365,1,432.96,P773,enfants,in-store,2024-07-21T18:47:18,-1.0,False
S0158,14,beauté,3.34,1598,FR,C113102,29,Other,medium,tech,platinum,1,1,120.74,P364,maison,app,2025-12-14T16:57:32,-1.0,False
S0053,16,tech;gadgets,3.35,1263,FR,C113103,68,M,medium,tech,silver,60,3,160.62,P865,luxe,app,2024-06-27T02:18:29,-1.0,False
S0030,10,tech;gadgets,4.56,899,FR,C113104,72,F,low,mode;accessoires,platinum,3,10,322.93,P595,enfants,in-store,2025-12-06T20:24:44,3.42,True
S0190,3,beauté,4.74,415,FR,C113105,29,F,low,tech;luxe,platinum,365,4,12.28,P494,enfants,app,2024-12-21T05:26:40,-1.0,False
S0023,1,mode;accessoires,4.69,1101,FR,C113106,56,Other,high,accessoires,none,1,17,181.86,P916,tech,in-store,2025-04-21T14:00:48,-1.0,False
S0055,10,maison;lifestyle,3.81,264,FR,C113107,44,F,medium,voyage;gaming,none,90,3,89.04,P812,mode,in-store,2025-02-12T06:40:28,-1.0,False
S0181,1,styling;conseil,3.02,1136,FR,C113108,29,F,high,luxe,none,60,14,68.47,P578|P919,luxe,in-store,2024-11-02T20:35:04,-1.0,False
S0039,5,beauté,4.43,1153,FR,C113109,66,F,low,voyage,gold,60,17,100.6,P921|P151,deco,app,2025-07-09T23:45:55,-1.0,False
S0159,9,beauté,3.1,1866,FR,C113110,23,M,low,tech;gaming,gold,60,26,124.48,P344,enfants,phone,2025-08-23T03:41:24,6.74,True
